,pitch,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,mfcc70,mfcc71,mfcc72,mfcc73,mfcc74,mfcc75,mfcc76,mfcc77,mfcc78,mfcc79,mfcc80,mfcc81,mfcc82,mfcc83,mfcc84,mfcc85,mfcc86,mfcc87,mfcc88,mfcc89,mfcc90,mfcc91,mfcc92,mfcc93,mfcc94,mfcc95,mfcc96,mfcc97,mfcc98,mfcc99,mfcc100,mfcc101,mfcc102,mfcc103,mfcc104,mfcc105,mfcc106,mfcc107,mfcc108,mfcc109,mfcc110
0,237.09677419354838,-382.13404694316915,-468.37742536653997,-391.2796124775443,-266.47854316617224,-303.07653284468944,-307.0364224021624,-374.34032285960666,-313.9733599037538,-375.7731991289029,-276.40504146165176,-284.12148206017207,60.40713626829151,59.07878819253261,69.51142902651051,3.297730092555437,19.874313643099885,55.72758698406362,99.9141710777939,-12.265256476164632,35.00962990364871,98.30545145258134,105.22821406007907,11.548059393976805,39.14132687416877,35.27845866464614,-15.008074424834556,-22.824870847399033,-17.510449464775014,-60.83946677449745,-31.578259201933186,10.375158070662657,-67.07186730176511,24.64888566813882,0.1891459127490237,19.933301013516573,-44.50761439439758,-39.74831323070866,-50.002221532085436,-42.94869892101905,24.589974513517483,-10.929931195840144,-39.43432870554248,0.34205414835280334,20.9076741614337,24.577021477389756,21.981249735396297,-19.14345514382414,0.6843406348335148,-18.383097266356543,-13.643321255598336,23.29255423064111,-18.404355214809108,-9.061013763038824,-25.201054025025286,15.832371521029946,15.9663304577202,25.799419794452824,4.877074226998721,25.595658186440467,30.458203732443323,24.0888132069717,-13.543533621178042,29.68931074168429,-0.3369085338407144,7.096359089765219,10.86550378928662,11.08099296273452,13.148877956464865,-2.0584901842471,-21.47492435391402,-23.52811919780399,-2.10540387106113,17.938352706338193,-14.752875675636314,-9.650144326445112,15.973827093570577,9.510924777885432,7.860717952996216,14.438288813538371,20.106741801617183,7.69766215391906,17.47044915884657,29.593895265370605,2.1377203858984393,9.520232197196655,35.90751921468639,18.094509449273826,6.394346207988917,24.226728458652392,14.277091504619712,-4.838159986898887,-29.773850040019497,-21.84736961329702,-14.599045384362377,-12.785186981748737,-7.077718888008052,4.630678352055854,16.497364108077086,6.0180121299377545,8.374712690728458,21.37759900039352,30.641287684668313,24.644978960911097,19.628134606103135,37.39768677265107,-4.016598778649295,16.727018764868905,42.49089609003725,9.90017282841112,4.367623255155394
